word,Usage Count in Current Curriculum,Usage Count in Draft Curriculum,Percent of total words in Current Curriculum,Percent of total words in Draft Curriculum,Percent change from Current to Draft Curriculum
tests,5,2,6.0233706782315383e-05,1.4837125455314288e-05,-0.7536740431908722
uniqueness,5,2,6.0233706782315383e-05,1.4837125455314288e-05,-0.7536740431908722
vehicle,5,2,6.0233706782315383e-05,1.4837125455314288e-05,-0.7536740431908722
volunteerism,5,2,6.0233706782315383e-05,1.4837125455314288e-05,-0.7536740431908722
approach,10,4,0.00012046741356463077,2.9674250910628575e-05,-0.7536740431908722
establishment,10,4,0.00012046741356463077,2.9674250910628575e-05,-0.7536740431908722
spellings,10,4,0.00012046741356463077,2.9674250910628575e-05,-0.7536740431908722
overall,15,6,0.00018070112034694616,4.451137636594286e-05,-0.7536740431908722
concept,20,8,0.00024093482712926153,5.934850182125715e-05,-0.7536740431908722
facts,74,30,0.0008914588603782677,0.0002225568818297143,-0.7503453140448029
mental,44,18,0.0005300566196843754,0.00013353412909782858,-0.7480757259906647
modelling,17,7,0.0002047946030598723,5.1929939093600006e-05,-0.7464291621082507
numerals,17,7,0.0002047946030598723,5.1929939093600006e-05,-0.7464291621082507
problems,128,53,0.0015419828936272739,0.0003931838245658286,-0.7450141462718013
decision-making,12,5,0.00014456089627755693,3.709281363828572e-05,-0.7434104616571585
mime,12,5,0.00014456089627755693,3.709281363828572e-05,-0.7434104616571585
construction,24,10,0.00028912179255511386,7.418562727657143e-05,-0.7434104616571585
recall,24,10,0.00028912179255511386,7.418562727657143e-05,-0.7434104616571585
device,19,8,0.00022888808577279846,5.934850182125715e-05,-0.7407095191482865
francophone,26,11,0.00031321527526804,8.160419000422858e-05,-0.7394629302980379
broad,7,3,8.432718949524154e-05,2.225568818297143e-05,-0.7360793319902202
commas,7,3,8.432718949524154e-05,2.225568818297143e-05,-0.7360793319902202
economics,7,3,8.432718949524154e-05,2.225568818297143e-05,-0.7360793319902202
emphasizes,7,3,8.432718949524154e-05,2.225568818297143e-05,-0.7360793319902202
integrated,7,3,8.432718949524154e-05,2.225568818297143e-05,-0.7360793319902202
introductions,7,3,8.432718949524154e-05,2.225568818297143e-05,-0.7360793319902202
link,7,3,8.432718949524154e-05,2.225568818297143e-05,-0.7360793319902202
relevance,7,3,8.432718949524154e-05,2.225568818297143e-05,-0.7360793319902202
wheels,7,3,8.432718949524154e-05,2.225568818297143e-05,-0.7360793319902202
categories,14,6,0.00016865437899048308,4.451137636594286e-05,-0.7360793319902202
drawings,14,6,0.00016865437899048308,4.451137636594286e-05,-0.7360793319902202
determining,28,12,0.00033730875798096616,8.902275273188572e-05,-0.7360793319902202
tasks,28,12,0.00033730875798096616,8.902275273188572e-05,-0.7360793319902202
answers,23,10,0.0002770750511986508,7.418562727657143e-05,-0.7322543947726872
enable,16,7,0.00019274786170340923,5.1929939093600006e-05,-0.7305809847400164
prisms,16,7,0.00019274786170340923,5.1929939093600006e-05,-0.7305809847400164
guidance,25,11,0.00030116853391157694,8.160419000422858e-05,-0.7290414475099594
learned,25,11,0.00030116853391157694,8.160419000422858e-05,-0.7290414475099594
study,59,26,0.0007107577400313215,0.00019288263091908573,-0.728623945888249
minerals,9,4,0.00010842067220816769,2.9674250910628575e-05,-0.7263044924343024
settings,9,4,0.00010842067220816769,2.9674250910628575e-05,-0.7263044924343024
capacity,18,8,0.00021684134441633538,5.934850182125715e-05,-0.7263044924343024
sort,18,8,0.00021684134441633538,5.934850182125715e-05,-0.7263044924343024
extend,47,21,0.0005661968437537646,0.0001557898172808,-0.7248486652663998
class,20,9,0.00024093482712926153,6.676706454891429e-05,-0.7228832985897313
kinds,20,9,0.00024093482712926153,6.676706454891429e-05,-0.7228832985897313
promote,20,9,0.00024093482712926153,6.676706454891429e-05,-0.7228832985897313
test,24,11,0.00028912179255511386,8.160419000422858e-05,-0.7177515078228743
understand,102,47,0.0012287676183592338,0.00034867244819988575,-0.7162421575973282
attribute,13,6,0.00015660763763402,4.451137636594286e-05,-0.715777742143314
least,13,6,0.00015660763763402,4.451137636594286e-05,-0.715777742143314
perimeter,13,6,0.00015660763763402,4.451137636594286e-05,-0.715777742143314
studying,13,6,0.00015660763763402,4.451137636594286e-05,-0.715777742143314
previous,26,12,0.00031321527526804,8.902275273188572e-05,-0.715777742143314
provided,28,13,0.00033730875798096616,9.644131545954287e-05,-0.7140859429894052
revise,28,13,0.00033730875798096616,9.644131545954287e-05,-0.7140859429894052
solve,101,47,0.0012167208770027707,0.00034867244819988575,-0.713432674009183
differences,55,26,0.0006625707746054692,0.00019288263091908573,-0.7088875055892125
upon,55,26,0.0006625707746054692,0.00019288263091908573,-0.7088875055892125
available,21,10,0.00025298156848572464,7.418562727657143e-05,-0.7067548133224669
develop,245,117,0.0029514516323334537,0.0008679718391358858,-0.7059169699319597
procedures,31,15,0.0003734489820503554,0.00011127844091485716,-0.7020250522470228
solving,68,33,0.0008191784122394892,0.0002448125700126857,-0.7011486553418671
democratic,35,17,0.0004216359474762077,0.00012611556637017143,-0.7008899095889162
respect,65,32,0.0007830381881701,0.0002373940072850286,-0.696829591619535
heating,10,5,0.00012046741356463077,3.709281363828572e-05,-0.6920925539885904
justify,10,5,0.00012046741356463077,3.709281363828572e-05,-0.6920925539885904
genres,18,9,0.00021684134441633538,6.676706454891429e-05,-0.6920925539885904
acting,6,3,7.228044813877847e-05,2.225568818297143e-05,-0.6920925539885903
benefit,6,3,7.228044813877847e-05,2.225568818297143e-05,-0.6920925539885903
collaboratively,6,3,7.228044813877847e-05,2.225568818297143e-05,-0.6920925539885903
coloured,6,3,7.228044813877847e-05,2.225568818297143e-05,-0.6920925539885903
constancy,6,3,7.228044813877847e-05,2.225568818297143e-05,-0.6920925539885903
film,6,3,7.228044813877847e-05,2.225568818297143e-05,-0.6920925539885903
helpful,6,3,7.228044813877847e-05,2.225568818297143e-05,-0.6920925539885903
propose,6,3,7.228044813877847e-05,2.225568818297143e-05,-0.6920925539885903
sustainability,6,3,7.228044813877847e-05,2.225568818297143e-05,-0.6920925539885903
triangular,6,3,7.228044813877847e-05,2.225568818297143e-05,-0.6920925539885903
childrens,8,4,9.637393085170462e-05,2.9674250910628575e-05,-0.6920925539885903
degree,8,4,9.637393085170462e-05,2.9674250910628575e-05,-0.6920925539885903
fixed,8,4,9.637393085170462e-05,2.9674250910628575e-05,-0.6920925539885903
gain,8,4,9.637393085170462e-05,2.9674250910628575e-05,-0.6920925539885903
graphic,8,4,9.637393085170462e-05,2.9674250910628575e-05,-0.6920925539885903
hundredths,8,4,9.637393085170462e-05,2.9674250910628575e-05,-0.6920925539885903
magnet,8,4,9.637393085170462e-05,2.9674250910628575e-05,-0.6920925539885903
rates,8,4,9.637393085170462e-05,2.9674250910628575e-05,-0.6920925539885903
shelter,8,4,9.637393085170462e-05,2.9674250910628575e-05,-0.6920925539885903
synthesize,8,4,9.637393085170462e-05,2.9674250910628575e-05,-0.6920925539885903
modify,12,6,0.00014456089627755693,4.451137636594286e-05,-0.6920925539885903
caring,14,7,0.00016865437899048308,5.1929939093600006e-05,-0.6920925539885903
compositions,16,8,0.00019274786170340923,5.934850182125715e-05,-0.6920925539885903
confirm,16,8,0.00019274786170340923,5.934850182125715e-05,-0.6920925539885903
starting,22,11,0.0002650283098421877,8.160419000422858e-05,-0.6920925539885903
source,26,13,0.00031321527526804,9.644131545954287e-05,-0.6920925539885903
viewing,26,13,0.00031321527526804,9.644131545954287e-05,-0.6920925539885903
record,47,24,0.0005661968437537646,0.00017804550546377145,-0.6855413317330283
health,93,48,0.001120346946151066,0.0003560910109275429,-0.6821600557301576
gathered,27,14,0.0003252620166245031,0.00010385987818720001,-0.6806885745066862
techniques,71,37,0.0008553186363088784,0.0002744868209233143,-0.6790823802134603
self,46,24,0.0005541501023973016,0.00017804550546377145,-0.6787052737272246
communities,168,88,0.002023852547885797,0.0006528335200338286,-0.6774302946547136
opinions,38,20,0.0004577761715455969,0.00014837125455314287,-0.6758868989353582
paper,17,9,0.0002047946030598723,6.676706454891429e-05,-0.6739803512820368
understanding,264,140,0.0031803397181062523,0.001038598781872,-0.6734314966545654
carry,15,8,0.00018070112034694616,5.934850182125715e-05,-0.6715653909211629
identified,28,15,0.00033730875798096616,0.00011127844091485716,-0.6700991649877752
comprehend,13,7,0.00015660763763402,5.1929939093600006e-05,-0.6684073658338664
expressing,13,7,0.00015660763763402,5.1929939093600006e-05,-0.6684073658338664
observation,13,7,0.00015660763763402,5.1929939093600006e-05,-0.6684073658338664
histories,11,6,0.00013251415492109386,4.451137636594286e-05,-0.664100967987553
geographic,31,17,0.0003734489820503554,0.00012611556637017143,-0.6622950592132925
effectiveness,20,11,0.00024093482712926153,8.160419000422858e-05,-0.6613018093874493
approaches,9,5,0.00010842067220816769,3.709281363828572e-05,-0.6578806155428781
institutions,9,5,0.00010842067220816769,3.709281363828572e-05,-0.6578806155428781
nation,9,5,0.00010842067220816769,3.709281363828572e-05,-0.6578806155428781
reach,9,5,0.00010842067220816769,3.709281363828572e-05,-0.6578806155428781
solution,9,5,0.00010842067220816769,3.709281363828572e-05,-0.6578806155428781
consequences,18,10,0.00021684134441633538,7.418562727657143e-05,-0.6578806155428781
interests,36,20,0.00043368268883267077,0.00014837125455314287,-0.6578806155428781
language,300,167,0.003614022406938923,0.001238899975518743,-0.6571963767739638
describing,16,9,0.00019274786170340923,6.676706454891429e-05,-0.6536041232371641
effectively,23,13,0.0002770750511986508,9.644131545954287e-05,-0.6519307132044934
accessing,7,4,8.432718949524154e-05,2.9674250910628575e-05,-0.6481057759869603
elaborate,7,4,8.432718949524154e-05,2.9674250910628575e-05,-0.6481057759869603
fairness,7,4,8.432718949524154e-05,2.9674250910628575e-05,-0.6481057759869603
lights,7,4,8.432718949524154e-05,2.9674250910628575e-05,-0.6481057759869603
philosophy,7,4,8.432718949524154e-05,2.9674250910628575e-05,-0.6481057759869603
proportions,7,4,8.432718949524154e-05,2.9674250910628575e-05,-0.6481057759869603
puppetry,7,4,8.432718949524154e-05,2.9674250910628575e-05,-0.6481057759869603
skill,35,20,0.0004216359474762077,0.00014837125455314287,-0.6481057759869603
following,59,34,0.0007107577400313215,0.00025223113274034286,-0.6451236215461719
developing,31,18,0.0003734489820503554,0.00013353412909782858,-0.6424300626964274
celebrations,12,7,0.00014456089627755693,5.1929939093600006e-05,-0.6407746463200219
medium,12,7,0.00014456089627755693,5.1929939093600006e-05,-0.6407746463200219
statistics,12,7,0.00014456089627755693,5.1929939093600006e-05,-0.6407746463200219
appropriate,121,71,0.0014576557041320324,0.0005267179536636572,-0.6386540716229737
group,121,71,0.0014576557041320324,0.0005267179536636572,-0.6386540716229737
decision,51,30,0.0006143838091796169,0.0002225568818297143,-0.6377559458689297
senses,22,13,0.0002650283098421877,9.644131545954287e-05,-0.6361093819865158
unfamiliar,22,13,0.0002650283098421877,9.644131545954287e-05,-0.6361093819865158
skills,277,164,0.003336947355740272,0.0012166442873357715,-0.6354020133872115
provincial,27,16,0.0003252620166245031,0.0001186970036425143,-0.6350726565790699
attitude,5,3,6.0233706782315383e-05,2.225568818297143e-05,-0.6305110647863084
buoyancy,5,3,6.0233706782315383e-05,2.225568818297143e-05,-0.6305110647863084
continuity,5,3,6.0233706782315383e-05,2.225568818297143e-05,-0.6305110647863084
discussion,5,3,6.0233706782315383e-05,2.225568818297143e-05,-0.6305110647863084
honour,5,3,6.0233706782315383e-05,2.225568818297143e-05,-0.6305110647863084
keeping,5,3,6.0233706782315383e-05,2.225568818297143e-05,-0.6305110647863084
loss,5,3,6.0233706782315383e-05,2.225568818297143e-05,-0.6305110647863084
meeting,5,3,6.0233706782315383e-05,2.225568818297143e-05,-0.6305110647863084
pairs,5,3,6.0233706782315383e-05,2.225568818297143e-05,-0.6305110647863084
police,5,3,6.0233706782315383e-05,2.225568818297143e-05,-0.6305110647863084
pose,5,3,6.0233706782315383e-05,2.225568818297143e-05,-0.6305110647863084
reflections,5,3,6.0233706782315383e-05,2.225568818297143e-05,-0.6305110647863084
slides,5,3,6.0233706782315383e-05,2.225568818297143e-05,-0.6305110647863084
taught,5,3,6.0233706782315383e-05,2.225568818297143e-05,-0.6305110647863084
tonal,5,3,6.0233706782315383e-05,2.225568818297143e-05,-0.6305110647863084
tree,5,3,6.0233706782315383e-05,2.225568818297143e-05,-0.6305110647863084
artistry,10,6,0.00012046741356463077,4.451137636594286e-05,-0.6305110647863084
rock,10,6,0.00012046741356463077,4.451137636594286e-05,-0.6305110647863084
sequencing,10,6,0.00012046741356463077,4.451137636594286e-05,-0.6305110647863084
video,10,6,0.00012046741356463077,4.451137636594286e-05,-0.6305110647863084
beyond,20,12,0.00024093482712926153,8.902275273188572e-05,-0.6305110647863084
liquids,20,12,0.00024093482712926153,8.902275273188572e-05,-0.6305110647863084
behaviours,30,18,0.0003614022406938923,0.00013353412909782858,-0.6305110647863084
well,30,18,0.0003614022406938923,0.00013353412909782858,-0.6305110647863084
evaluate,71,43,0.0008553186363088784,0.00031899819728925717,-0.6270416851129403
critical,23,14,0.0002770750511986508,0.00010385987818720001,-0.6251561526817621
increasing,18,11,0.00021684134441633538,8.160419000422858e-05,-0.6236686770971659
questions,126,77,0.0015178894109143476,0.0005712293300296,-0.6236686770971659
graphs,31,19,0.0003734489820503554,0.00014095269182548572,-0.6225650661795623
maintain,31,19,0.0003734489820503554,0.00014095269182548572,-0.6225650661795623
alternative,13,8,0.00015660763763402,5.934850182125715e-05,-0.6210369895244188
correct,13,8,0.00015660763763402,5.934850182125715e-05,-0.6210369895244188
become,34,21,0.0004095892061197446,0.0001557898172808,-0.6196437431623762
science,72,45,0.0008673653776653415,0.00033383532274457146,-0.6151156924857379
3-digit,8,5,9.637393085170462e-05,3.709281363828572e-05,-0.6151156924857378
cooling,8,5,9.637393085170462e-05,3.709281363828572e-05,-0.6151156924857378
fundamental,8,5,9.637393085170462e-05,3.709281363828572e-05,-0.6151156924857378
parks,8,5,9.637393085170462e-05,3.709281363828572e-05,-0.6151156924857378
supportive,8,5,9.637393085170462e-05,3.709281363828572e-05,-0.6151156924857378
variations,8,5,9.637393085170462e-05,3.709281363828572e-05,-0.6151156924857378
enables,16,10,0.00019274786170340923,7.418562727657143e-05,-0.6151156924857378
example,16,10,0.00019274786170340923,7.418562727657143e-05,-0.6151156924857378
expand,16,10,0.00019274786170340923,7.418562727657143e-05,-0.6151156924857378
choose,32,20,0.00038549572340681846,0.00014837125455314287,-0.6151156924857378
characteristics,75,47,0.0009035056017347307,0.00034867244819988575,-0.6140893343323665
possible,35,22,0.0004216359474762077,0.00016320838000845716,-0.6129163535856562
social,143,90,0.00172268401397422,0.0006676706454891429,-0.612424193831792
learning,155,98,0.0018672449102517768,0.0007270191473104001,-0.6106460682694431
focus,41,26,0.0004939163956149861,0.00019288263091908573,-0.6094832392050412
sexual,11,7,0.00013251415492109386,5.1929939093600006e-05,-0.6081177959854784
appreciation,58,37,0.0006987109986748585,0.0002744868209233143,-0.6071525688819945
establish,14,9,0.00016865437899048308,6.676706454891429e-05,-0.6041189979853304
mixed,17,11,0.0002047946030598723,8.160419000422858e-05,-0.6015315404558228
programs,17,11,0.0002047946030598723,8.160419000422858e-05,-0.6015315404558228
problem,77,50,0.0009275990844476569,0.0003709281363828572,-0.6001201999851821
limited,41,27,0.0004939163956149861,0.00020030119364674288,-0.5944633637898505
sense,89,59,0.0010721599807252138,0.0004376952009317715,-0.5917631614680184
community,155,103,0.0018672449102517768,0.0007641119609486858,-0.5907810717525781
buildings,9,6,0.00010842067220816769,4.451137636594286e-05,-0.5894567386514538
edges,9,6,0.00010842067220816769,4.451137636594286e-05,-0.5894567386514538
nonstandard,9,6,0.00010842067220816769,4.451137636594286e-05,-0.5894567386514538
listen,27,18,0.0003252620166245031,0.00013353412909782858,-0.5894567386514538
show,54,36,0.0006505240332490062,0.00026706825819565715,-0.5894567386514538
acceptance,6,4,7.228044813877847e-05,2.9674250910628575e-05,-0.5894567386514536
adult,6,4,7.228044813877847e-05,2.9674250910628575e-05,-0.5894567386514536
advertisements,6,4,7.228044813877847e-05,2.9674250910628575e-05,-0.5894567386514536
elders,6,4,7.228044813877847e-05,2.9674250910628575e-05,-0.5894567386514536
field,6,4,7.228044813877847e-05,2.9674250910628575e-05,-0.5894567386514536
globes,6,4,7.228044813877847e-05,2.9674250910628575e-05,-0.5894567386514536
implications,6,4,7.228044813877847e-05,2.9674250910628575e-05,-0.5894567386514536
organizers,6,4,7.228044813877847e-05,2.9674250910628575e-05,-0.5894567386514536
pictorial,6,4,7.228044813877847e-05,2.9674250910628575e-05,-0.5894567386514536
transitions,6,4,7.228044813877847e-05,2.9674250910628575e-05,-0.5894567386514536
viewed,6,4,7.228044813877847e-05,2.9674250910628575e-05,-0.5894567386514536
forward,12,8,0.00014456089627755693,5.934850182125715e-05,-0.5894567386514536
preservation,12,8,0.00014456089627755693,5.934850182125715e-05,-0.5894567386514536
able,15,10,0.00018070112034694616,7.418562727657143e-05,-0.5894567386514536
criteria,15,10,0.00018070112034694616,7.418562727657143e-05,-0.5894567386514536
single,21,14,0.00025298156848572464,0.00010385987818720001,-0.5894567386514536
strategies,169,113,0.00203589928924226,0.0008382975882252572,-0.5882421136178781
recognize,192,129,0.002312974340440911,0.0009569945918677716,-0.5862493694221682
areas,58,39,0.0006987109986748585,0.0002893239463786286,-0.5859175726053455
kindergarten,22,15,0.0002650283098421877,0.00011127844091485716,-0.5801262099844412
home,35,24,0.0004216359474762077,0.00017804550546377145,-0.5777269311843524
contemporary,16,11,0.00019274786170340923,8.160419000422858e-05,-0.5766272617343117
similarities,16,11,0.00019274786170340923,8.160419000422858e-05,-0.5766272617343117
experimental,13,9,0.00015660763763402,6.676706454891429e-05,-0.5736666132149711
gather,13,9,0.00015660763763402,6.676706454891429e-05,-0.5736666132149711
action,33,23,0.00039754246476328154,0.0001706269427361143,-0.5707956813174289
sources,93,65,0.001120346946151066,0.00048220657729771435,-0.5695917421345884
charter,10,7,0.00012046741356463077,5.1929939093600006e-05,-0.5689295755840265
painting,10,7,0.00012046741356463077,5.1929939093600006e-05,-0.5689295755840265
recording,20,14,0.00024093482712926153,0.00010385987818720001,-0.5689295755840265
prior,27,19,0.0003252620166245031,0.00014095269182548572,-0.5666487796876456
examining,17,12,0.0002047946030598723,8.902275273188572e-05,-0.5653071350427157
quality,34,24,0.0004095892061197446,0.00017804550546377145,-0.5653071350427157
