word,Usage Count in Current Curriculum,Usage Count in Draft Curriculum,Percent of total words in Current Curriculum,Percent of total words in Draft Curriculum,Percent change from Current to Draft Curriculum
suite,0,2,0.0,1.4837125455314288e-05,9999999999.99
supermarket,0,2,0.0,1.4837125455314288e-05,9999999999.99
supper,0,2,0.0,1.4837125455314288e-05,9999999999.99
supply,0,2,0.0,1.4837125455314288e-05,9999999999.99
supplying,0,2,0.0,1.4837125455314288e-05,9999999999.99
surplus,0,2,0.0,1.4837125455314288e-05,9999999999.99
surviving,0,2,0.0,1.4837125455314288e-05,9999999999.99
survivors,0,2,0.0,1.4837125455314288e-05,9999999999.99
swingy,0,2,0.0,1.4837125455314288e-05,9999999999.99
syntax,0,2,0.0,1.4837125455314288e-05,9999999999.99
systme,0,2,0.0,1.4837125455314288e-05,9999999999.99
tail,0,2,0.0,1.4837125455314288e-05,9999999999.99
talent,0,2,0.0,1.4837125455314288e-05,9999999999.99
tall,0,2,0.0,1.4837125455314288e-05,9999999999.99
taller,0,2,0.0,1.4837125455314288e-05,9999999999.99
talon,0,2,0.0,1.4837125455314288e-05,9999999999.99
tao,0,2,0.0,1.4837125455314288e-05,9999999999.99
taoism,0,2,0.0,1.4837125455314288e-05,9999999999.99
tapestries,0,2,0.0,1.4837125455314288e-05,9999999999.99
tarantella,0,2,0.0,1.4837125455314288e-05,9999999999.99
targeted,0,2,0.0,1.4837125455314288e-05,9999999999.99
tasted,0,2,0.0,1.4837125455314288e-05,9999999999.99
tastes,0,2,0.0,1.4837125455314288e-05,9999999999.99
teammates,0,2,0.0,1.4837125455314288e-05,9999999999.99
tecumseh,0,2,0.0,1.4837125455314288e-05,9999999999.99
ted,0,2,0.0,1.4837125455314288e-05,9999999999.99
temperate,0,2,0.0,1.4837125455314288e-05,9999999999.99
terracotta,0,2,0.0,1.4837125455314288e-05,9999999999.99
tertiary,0,2,0.0,1.4837125455314288e-05,9999999999.99
tessellation,0,2,0.0,1.4837125455314288e-05,9999999999.99
thinks,0,2,0.0,1.4837125455314288e-05,9999999999.99
thirteenth,0,2,0.0,1.4837125455314288e-05,9999999999.99
thompson,0,2,0.0,1.4837125455314288e-05,9999999999.99
three-step,0,2,0.0,1.4837125455314288e-05,9999999999.99
throw,0,2,0.0,1.4837125455314288e-05,9999999999.99
thunder,0,2,0.0,1.4837125455314288e-05,9999999999.99
tipis,0,2,0.0,1.4837125455314288e-05,9999999999.99
tomb,0,2,0.0,1.4837125455314288e-05,9999999999.99
tomorrow,0,2,0.0,1.4837125455314288e-05,9999999999.99
toonie,0,2,0.0,1.4837125455314288e-05,9999999999.99
torsion,0,2,0.0,1.4837125455314288e-05,9999999999.99
toss,0,2,0.0,1.4837125455314288e-05,9999999999.99
totem,0,2,0.0,1.4837125455314288e-05,9999999999.99
traced,0,2,0.0,1.4837125455314288e-05,9999999999.99
tracing,0,2,0.0,1.4837125455314288e-05,9999999999.99
track,0,2,0.0,1.4837125455314288e-05,9999999999.99
tracks,0,2,0.0,1.4837125455314288e-05,9999999999.99
trail,0,2,0.0,1.4837125455314288e-05,9999999999.99
traitor,0,2,0.0,1.4837125455314288e-05,9999999999.99
transactions,0,2,0.0,1.4837125455314288e-05,9999999999.99
transcend,0,2,0.0,1.4837125455314288e-05,9999999999.99
transformed,0,2,0.0,1.4837125455314288e-05,9999999999.99
translating,0,2,0.0,1.4837125455314288e-05,9999999999.99
transports,0,2,0.0,1.4837125455314288e-05,9999999999.99
tribe,0,2,0.0,1.4837125455314288e-05,9999999999.99
trimesters,0,2,0.0,1.4837125455314288e-05,9999999999.99
trip,0,2,0.0,1.4837125455314288e-05,9999999999.99
tropical,0,2,0.0,1.4837125455314288e-05,9999999999.99
tuba,0,2,0.0,1.4837125455314288e-05,9999999999.99
tundra,0,2,0.0,1.4837125455314288e-05,9999999999.99
tuning,0,2,0.0,1.4837125455314288e-05,9999999999.99
twinkle,0,2,0.0,1.4837125455314288e-05,9999999999.99
twisters,0,2,0.0,1.4837125455314288e-05,9999999999.99
twoand,0,2,0.0,1.4837125455314288e-05,9999999999.99
ulu,0,2,0.0,1.4837125455314288e-05,9999999999.99
unclear,0,2,0.0,1.4837125455314288e-05,9999999999.99
undergoes,0,2,0.0,1.4837125455314288e-05,9999999999.99
undone,0,2,0.0,1.4837125455314288e-05,9999999999.99
unequal,0,2,0.0,1.4837125455314288e-05,9999999999.99
unlikely,0,2,0.0,1.4837125455314288e-05,9999999999.99
unusual,0,2,0.0,1.4837125455314288e-05,9999999999.99
unwanted,0,2,0.0,1.4837125455314288e-05,9999999999.99
unwise,0,2,0.0,1.4837125455314288e-05,9999999999.99
vcc,0,2,0.0,1.4837125455314288e-05,9999999999.99
vccc,0,2,0.0,1.4837125455314288e-05,9999999999.99
vcce,0,2,0.0,1.4837125455314288e-05,9999999999.99
vegetables,0,2,0.0,1.4837125455314288e-05,9999999999.99
venice,0,2,0.0,1.4837125455314288e-05,9999999999.99
versailles,0,2,0.0,1.4837125455314288e-05,9999999999.99
vertically,0,2,0.0,1.4837125455314288e-05,9999999999.99
vinci,0,2,0.0,1.4837125455314288e-05,9999999999.99
visit,0,2,0.0,1.4837125455314288e-05,9999999999.99
vivaldi,0,2,0.0,1.4837125455314288e-05,9999999999.99
vive,0,2,0.0,1.4837125455314288e-05,9999999999.99
vivid,0,2,0.0,1.4837125455314288e-05,9999999999.99
vote,0,2,0.0,1.4837125455314288e-05,9999999999.99
vowels,0,2,0.0,1.4837125455314288e-05,9999999999.99
vowel-vowel-consonantconsonant,0,2,0.0,1.4837125455314288e-05,9999999999.99
voyage,0,2,0.0,1.4837125455314288e-05,9999999999.99
voyageur,0,2,0.0,1.4837125455314288e-05,9999999999.99
vvc,0,2,0.0,1.4837125455314288e-05,9999999999.99
vvcc,0,2,0.0,1.4837125455314288e-05,9999999999.99
wages,0,2,0.0,1.4837125455314288e-05,9999999999.99
warming,0,2,0.0,1.4837125455314288e-05,9999999999.99
warning,0,2,0.0,1.4837125455314288e-05,9999999999.99
wave,0,2,0.0,1.4837125455314288e-05,9999999999.99
wavelengths,0,2,0.0,1.4837125455314288e-05,9999999999.99
weaker,0,2,0.0,1.4837125455314288e-05,9999999999.99
websites,0,2,0.0,1.4837125455314288e-05,9999999999.99
wedge,0,2,0.0,1.4837125455314288e-05,9999999999.99
welcome,0,2,0.0,1.4837125455314288e-05,9999999999.99
wests,0,2,0.0,1.4837125455314288e-05,9999999999.99
whispering,0,2,0.0,1.4837125455314288e-05,9999999999.99
wife,0,2,0.0,1.4837125455314288e-05,9999999999.99
wilfrid,0,2,0.0,1.4837125455314288e-05,9999999999.99
willem,0,2,0.0,1.4837125455314288e-05,9999999999.99
wilton,0,2,0.0,1.4837125455314288e-05,9999999999.99
wonderings,0,2,0.0,1.4837125455314288e-05,9999999999.99
woodlands,0,2,0.0,1.4837125455314288e-05,9999999999.99
woodwinds,0,2,0.0,1.4837125455314288e-05,9999999999.99
worship,0,2,0.0,1.4837125455314288e-05,9999999999.99
worthy,0,2,0.0,1.4837125455314288e-05,9999999999.99
writings,0,2,0.0,1.4837125455314288e-05,9999999999.99
wrote,0,2,0.0,1.4837125455314288e-05,9999999999.99
x-coordinate,0,2,0.0,1.4837125455314288e-05,9999999999.99
xylophone,0,2,0.0,1.4837125455314288e-05,9999999999.99
yards,0,2,0.0,1.4837125455314288e-05,9999999999.99
yarn,0,2,0.0,1.4837125455314288e-05,9999999999.99
y-coordinate,0,2,0.0,1.4837125455314288e-05,9999999999.99
yesterday,0,2,0.0,1.4837125455314288e-05,9999999999.99
yours,0,2,0.0,1.4837125455314288e-05,9999999999.99
zheng,0,2,0.0,1.4837125455314288e-05,9999999999.99
zu,0,2,0.0,1.4837125455314288e-05,9999999999.99
1200,0,3,0.0,2.225568818297143e-05,9999999999.99
1215,0,3,0.0,2.225568818297143e-05,9999999999.99
12-bar,0,3,0.0,2.225568818297143e-05,9999999999.99
1776,0,3,0.0,2.225568818297143e-05,9999999999.99
1784,0,3,0.0,2.225568818297143e-05,9999999999.99
1793,0,3,0.0,2.225568818297143e-05,9999999999.99
1807,0,3,0.0,2.225568818297143e-05,9999999999.99
18121814,0,3,0.0,2.225568818297143e-05,9999999999.99
1822,0,3,0.0,2.225568818297143e-05,9999999999.99
1837,0,3,0.0,2.225568818297143e-05,9999999999.99
1839,0,3,0.0,2.225568818297143e-05,9999999999.99
1861,0,3,0.0,2.225568818297143e-05,9999999999.99
1864,0,3,0.0,2.225568818297143e-05,9999999999.99
1870,0,3,0.0,2.225568818297143e-05,9999999999.99
1875,0,3,0.0,2.225568818297143e-05,9999999999.99
1882,0,3,0.0,2.225568818297143e-05,9999999999.99
1890,0,3,0.0,2.225568818297143e-05,9999999999.99
1899,0,3,0.0,2.225568818297143e-05,9999999999.99
1900,0,3,0.0,2.225568818297143e-05,9999999999.99
1917,0,3,0.0,2.225568818297143e-05,9999999999.99
1920,0,3,0.0,2.225568818297143e-05,9999999999.99
1920s,0,3,0.0,2.225568818297143e-05,9999999999.99
1928,0,3,0.0,2.225568818297143e-05,9999999999.99
1964,0,3,0.0,2.225568818297143e-05,9999999999.99
2019,0,3,0.0,2.225568818297143e-05,9999999999.99
abolished,0,3,0.0,2.225568818297143e-05,9999999999.99
abolition,0,3,0.0,2.225568818297143e-05,9999999999.99
absence,0,3,0.0,2.225568818297143e-05,9999999999.99
abstractions,0,3,0.0,2.225568818297143e-05,9999999999.99
acrostic,0,3,0.0,2.225568818297143e-05,9999999999.99
actor,0,3,0.0,2.225568818297143e-05,9999999999.99
addends,0,3,0.0,2.225568818297143e-05,9999999999.99
adjacent,0,3,0.0,2.225568818297143e-05,9999999999.99
adverb,0,3,0.0,2.225568818297143e-05,9999999999.99
adverse,0,3,0.0,2.225568818297143e-05,9999999999.99
agility,0,3,0.0,2.225568818297143e-05,9999999999.99
agreeing,0,3,0.0,2.225568818297143e-05,9999999999.99
ahead,0,3,0.0,2.225568818297143e-05,9999999999.99
aims,0,3,0.0,2.225568818297143e-05,9999999999.99
albert,0,3,0.0,2.225568818297143e-05,9999999999.99
albrecht,0,3,0.0,2.225568818297143e-05,9999999999.99
alex,0,3,0.0,2.225568818297143e-05,9999999999.99
allah,0,3,0.0,2.225568818297143e-05,9999999999.99
alliterative,0,3,0.0,2.225568818297143e-05,9999999999.99
antagonist,0,3,0.0,2.225568818297143e-05,9999999999.99
anthem,0,3,0.0,2.225568818297143e-05,9999999999.99
anyone,0,3,0.0,2.225568818297143e-05,9999999999.99
appalachian,0,3,0.0,2.225568818297143e-05,9999999999.99
appeals,0,3,0.0,2.225568818297143e-05,9999999999.99
arbitrary,0,3,0.0,2.225568818297143e-05,9999999999.99
architect,0,3,0.0,2.225568818297143e-05,9999999999.99
aria,0,3,0.0,2.225568818297143e-05,9999999999.99
articulating,0,3,0.0,2.225568818297143e-05,9999999999.99
artificial,0,3,0.0,2.225568818297143e-05,9999999999.99
assimilation,0,3,0.0,2.225568818297143e-05,9999999999.99
athenian,0,3,0.0,2.225568818297143e-05,9999999999.99
attendance,0,3,0.0,2.225568818297143e-05,9999999999.99
attractive,0,3,0.0,2.225568818297143e-05,9999999999.99
auroras,0,3,0.0,2.225568818297143e-05,9999999999.99
authenticity,0,3,0.0,2.225568818297143e-05,9999999999.99
ballad,0,3,0.0,2.225568818297143e-05,9999999999.99
barons,0,3,0.0,2.225568818297143e-05,9999999999.99
base-10,0,3,0.0,2.225568818297143e-05,9999999999.99
basilica,0,3,0.0,2.225568818297143e-05,9999999999.99
basketball,0,3,0.0,2.225568818297143e-05,9999999999.99
beating,0,3,0.0,2.225568818297143e-05,9999999999.99
beautiful,0,3,0.0,2.225568818297143e-05,9999999999.99
began,0,3,0.0,2.225568818297143e-05,9999999999.99
behavioural,0,3,0.0,2.225568818297143e-05,9999999999.99
bell,0,3,0.0,2.225568818297143e-05,9999999999.99
benjamin,0,3,0.0,2.225568818297143e-05,9999999999.99
berries,0,3,0.0,2.225568818297143e-05,9999999999.99
bettering,0,3,0.0,2.225568818297143e-05,9999999999.99
bishop,0,3,0.0,2.225568818297143e-05,9999999999.99
blank,0,3,0.0,2.225568818297143e-05,9999999999.99
bought,0,3,0.0,2.225568818297143e-05,9999999999.99
bouncing,0,3,0.0,2.225568818297143e-05,9999999999.99
brock,0,3,0.0,2.225568818297143e-05,9999999999.99
calculations,0,3,0.0,2.225568818297143e-05,9999999999.99
calendars,0,3,0.0,2.225568818297143e-05,9999999999.99
camille,0,3,0.0,2.225568818297143e-05,9999999999.99
canadiens,0,3,0.0,2.225568818297143e-05,9999999999.99
carnival,0,3,0.0,2.225568818297143e-05,9999999999.99
carnivores,0,3,0.0,2.225568818297143e-05,9999999999.99
carr,0,3,0.0,2.225568818297143e-05,9999999999.99
carried,0,3,0.0,2.225568818297143e-05,9999999999.99
catch,0,3,0.0,2.225568818297143e-05,9999999999.99
cent,0,3,0.0,2.225568818297143e-05,9999999999.99
centres,0,3,0.0,2.225568818297143e-05,9999999999.99
charles,0,3,0.0,2.225568818297143e-05,9999999999.99
chooses,0,3,0.0,2.225568818297143e-05,9999999999.99
christ,0,3,0.0,2.225568818297143e-05,9999999999.99
christians,0,3,0.0,2.225568818297143e-05,9999999999.99
clarinet,0,3,0.0,2.225568818297143e-05,9999999999.99
closer,0,3,0.0,2.225568818297143e-05,9999999999.99
collections,0,3,0.0,2.225568818297143e-05,9999999999.99
colon,0,3,0.0,2.225568818297143e-05,9999999999.99
colosseum,0,3,0.0,2.225568818297143e-05,9999999999.99
commission,0,3,0.0,2.225568818297143e-05,9999999999.99
compares,0,3,0.0,2.225568818297143e-05,9999999999.99
complement,0,3,0.0,2.225568818297143e-05,9999999999.99
compressibility,0,3,0.0,2.225568818297143e-05,9999999999.99
confirmed,0,3,0.0,2.225568818297143e-05,9999999999.99
consist,0,3,0.0,2.225568818297143e-05,9999999999.99
conveys,0,3,0.0,2.225568818297143e-05,9999999999.99
cool-down,0,3,0.0,2.225568818297143e-05,9999999999.99
cool-downs,0,3,0.0,2.225568818297143e-05,9999999999.99
cooldowns,0,3,0.0,2.225568818297143e-05,9999999999.99
corner,0,3,0.0,2.225568818297143e-05,9999999999.99
covenant,0,3,0.0,2.225568818297143e-05,9999999999.99
covered,0,3,0.0,2.225568818297143e-05,9999999999.99
cowboys,0,3,0.0,2.225568818297143e-05,9999999999.99
creek,0,3,0.0,2.225568818297143e-05,9999999999.99
creeks,0,3,0.0,2.225568818297143e-05,9999999999.99
cross-border,0,3,0.0,2.225568818297143e-05,9999999999.99
cultivate,0,3,0.0,2.225568818297143e-05,9999999999.99
cvc,0,3,0.0,2.225568818297143e-05,9999999999.99
danced,0,3,0.0,2.225568818297143e-05,9999999999.99
danse,0,3,0.0,2.225568818297143e-05,9999999999.99
dao,0,3,0.0,2.225568818297143e-05,9999999999.99
darkness,0,3,0.0,2.225568818297143e-05,9999999999.99
daughter,0,3,0.0,2.225568818297143e-05,9999999999.99
daughters,0,3,0.0,2.225568818297143e-05,9999999999.99
daylight,0,3,0.0,2.225568818297143e-05,9999999999.99
decoding,0,3,0.0,2.225568818297143e-05,9999999999.99
decorations,0,3,0.0,2.225568818297143e-05,9999999999.99
deleted,0,3,0.0,2.225568818297143e-05,9999999999.99
dene,0,3,0.0,2.225568818297143e-05,9999999999.99
denominations,0,3,0.0,2.225568818297143e-05,9999999999.99
depletion,0,3,0.0,2.225568818297143e-05,9999999999.99
deposit,0,3,0.0,2.225568818297143e-05,9999999999.99
descant,0,3,0.0,2.225568818297143e-05,9999999999.99
diatonic,0,3,0.0,2.225568818297143e-05,9999999999.99
die,0,3,0.0,2.225568818297143e-05,9999999999.99
diego,0,3,0.0,2.225568818297143e-05,9999999999.99
digits,0,3,0.0,2.225568818297143e-05,9999999999.99
directing,0,3,0.0,2.225568818297143e-05,9999999999.99
distinguishable,0,3,0.0,2.225568818297143e-05,9999999999.99
district,0,3,0.0,2.225568818297143e-05,9999999999.99
diversified,0,3,0.0,2.225568818297143e-05,9999999999.99
divisional,0,3,0.0,2.225568818297143e-05,9999999999.99
drer,0,3,0.0,2.225568818297143e-05,9999999999.99
dried,0,3,0.0,2.225568818297143e-05,9999999999.99
drink,0,3,0.0,2.225568818297143e-05,9999999999.99
drinks,0,3,0.0,2.225568818297143e-05,9999999999.99
drone,0,3,0.0,2.225568818297143e-05,9999999999.99
drums,0,3,0.0,2.225568818297143e-05,9999999999.99
earned,0,3,0.0,2.225568818297143e-05,9999999999.99
eclipses,0,3,0.0,2.225568818297143e-05,9999999999.99
educate,0,3,0.0,2.225568818297143e-05,9999999999.99
election,0,3,0.0,2.225568818297143e-05,9999999999.99
elections,0,3,0.0,2.225568818297143e-05,9999999999.99
elevations,0,3,0.0,2.225568818297143e-05,9999999999.99
emancipation,0,3,0.0,2.225568818297143e-05,9999999999.99
emily,0,3,0.0,2.225568818297143e-05,9999999999.99
ended,0,3,0.0,2.225568818297143e-05,9999999999.99
engineering,0,3,0.0,2.225568818297143e-05,9999999999.99
enslaved,0,3,0.0,2.225568818297143e-05,9999999999.99
entertaining,0,3,0.0,2.225568818297143e-05,9999999999.99
equivalence,0,3,0.0,2.225568818297143e-05,9999999999.99
eras,0,3,0.0,2.225568818297143e-05,9999999999.99
escaped,0,3,0.0,2.225568818297143e-05,9999999999.99
everywhere,0,3,0.0,2.225568818297143e-05,9999999999.99
evident,0,3,0.0,2.225568818297143e-05,9999999999.99
exaggerated,0,3,0.0,2.225568818297143e-05,9999999999.99
exclamatory,0,3,0.0,2.225568818297143e-05,9999999999.99
execute,0,3,0.0,2.225568818297143e-05,9999999999.99
execution,0,3,0.0,2.225568818297143e-05,9999999999.99
exists,0,3,0.0,2.225568818297143e-05,9999999999.99
expedition,0,3,0.0,2.225568818297143e-05,9999999999.99
expose,0,3,0.0,2.225568818297143e-05,9999999999.99
extinction,0,3,0.0,2.225568818297143e-05,9999999999.99
extra,0,3,0.0,2.225568818297143e-05,9999999999.99
failed,0,3,0.0,2.225568818297143e-05,9999999999.99
fancy,0,3,0.0,2.225568818297143e-05,9999999999.99
fathers,0,3,0.0,2.225568818297143e-05,9999999999.99
favourable,0,3,0.0,2.225568818297143e-05,9999999999.99
featuring,0,3,0.0,2.225568818297143e-05,9999999999.99
fight,0,3,0.0,2.225568818297143e-05,9999999999.99
finite,0,3,0.0,2.225568818297143e-05,9999999999.99
flags,0,3,0.0,2.225568818297143e-05,9999999999.99
floor,0,3,0.0,2.225568818297143e-05,9999999999.99
flutes,0,3,0.0,2.225568818297143e-05,9999999999.99
forth,0,3,0.0,2.225568818297143e-05,9999999999.99
forty-ninth,0,3,0.0,2.225568818297143e-05,9999999999.99
fraser,0,3,0.0,2.225568818297143e-05,9999999999.99
french-speaking,0,3,0.0,2.225568818297143e-05,9999999999.99
gabriel,0,3,0.0,2.225568818297143e-05,9999999999.99
geometry,0,3,0.0,2.225568818297143e-05,9999999999.99
georges,0,3,0.0,2.225568818297143e-05,9999999999.99
georgia,0,3,0.0,2.225568818297143e-05,9999999999.99
german,0,3,0.0,2.225568818297143e-05,9999999999.99
gift,0,3,0.0,2.225568818297143e-05,9999999999.99
glacier,0,3,0.0,2.225568818297143e-05,9999999999.99
gogh,0,3,0.0,2.225568818297143e-05,9999999999.99
golden,0,3,0.0,2.225568818297143e-05,9999999999.99
got,0,3,0.0,2.225568818297143e-05,9999999999.99
gothic,0,3,0.0,2.225568818297143e-05,9999999999.99
graphemes,0,3,0.0,2.225568818297143e-05,9999999999.99
gustav,0,3,0.0,2.225568818297143e-05,9999999999.99
hardships,0,3,0.0,2.225568818297143e-05,9999999999.99
hare,0,3,0.0,2.225568818297143e-05,9999999999.99
haudenosaunee,0,3,0.0,2.225568818297143e-05,9999999999.99
haydn,0,3,0.0,2.225568818297143e-05,9999999999.99
heavier,0,3,0.0,2.225568818297143e-05,9999999999.99
helen,0,3,0.0,2.225568818297143e-05,9999999999.99
herbivores,0,3,0.0,2.225568818297143e-05,9999999999.99
herds,0,3,0.0,2.225568818297143e-05,9999999999.99
hide,0,3,0.0,2.225568818297143e-05,9999999999.99
hindu,0,3,0.0,2.225568818297143e-05,9999999999.99
holds,0,3,0.0,2.225568818297143e-05,9999999999.99
homographs,0,3,0.0,2.225568818297143e-05,9999999999.99
hood,0,3,0.0,2.225568818297143e-05,9999999999.99
hue,0,3,0.0,2.225568818297143e-05,9999999999.99
humility,0,3,0.0,2.225568818297143e-05,9999999999.99
hunters,0,3,0.0,2.225568818297143e-05,9999999999.99
imagining,0,3,0.0,2.225568818297143e-05,9999999999.99
imitating,0,3,0.0,2.225568818297143e-05,9999999999.99
imported,0,3,0.0,2.225568818297143e-05,9999999999.99
imprisonment,0,3,0.0,2.225568818297143e-05,9999999999.99
improvising,0,3,0.0,2.225568818297143e-05,9999999999.99
infections,0,3,0.0,2.225568818297143e-05,9999999999.99
inferring,0,3,0.0,2.225568818297143e-05,9999999999.99
informs,0,3,0.0,2.225568818297143e-05,9999999999.99
integer,0,3,0.0,2.225568818297143e-05,9999999999.99
internalizing,0,3,0.0,2.225568818297143e-05,9999999999.99
interrogative,0,3,0.0,2.225568818297143e-05,9999999999.99
inverses,0,3,0.0,2.225568818297143e-05,9999999999.99
invest,0,3,0.0,2.225568818297143e-05,9999999999.99
ionian,0,3,0.0,2.225568818297143e-05,9999999999.99
ireland,0,3,0.0,2.225568818297143e-05,9999999999.99
isaac,0,3,0.0,2.225568818297143e-05,9999999999.99
iss,0,3,0.0,2.225568818297143e-05,9999999999.99
italian,0,3,0.0,2.225568818297143e-05,9999999999.99
italy,0,3,0.0,2.225568818297143e-05,9999999999.99
jackson,0,3,0.0,2.225568818297143e-05,9999999999.99
japanese,0,3,0.0,2.225568818297143e-05,9999999999.99
jerry,0,3,0.0,2.225568818297143e-05,9999999999.99
jobs,0,3,0.0,2.225568818297143e-05,9999999999.99
journal,0,3,0.0,2.225568818297143e-05,9999999999.99
judiciary,0,3,0.0,2.225568818297143e-05,9999999999.99
july,0,3,0.0,2.225568818297143e-05,9999999999.99
kilometre,0,3,0.0,2.225568818297143e-05,9999999999.99
klan,0,3,0.0,2.225568818297143e-05,9999999999.99
klux,0,3,0.0,2.225568818297143e-05,9999999999.99
ku,0,3,0.0,2.225568818297143e-05,9999999999.99
lah,0,3,0.0,2.225568818297143e-05,9999999999.99
laid,0,3,0.0,2.225568818297143e-05,9999999999.99
lasts,0,3,0.0,2.225568818297143e-05,9999999999.99
legendary,0,3,0.0,2.225568818297143e-05,9999999999.99
les,0,3,0.0,2.225568818297143e-05,9999999999.99
liberty,0,3,0.0,2.225568818297143e-05,9999999999.99
listeners,0,3,0.0,2.225568818297143e-05,9999999999.99
littlechild,0,3,0.0,2.225568818297143e-05,9999999999.99
lively,0,3,0.0,2.225568818297143e-05,9999999999.99
looked,0,3,0.0,2.225568818297143e-05,9999999999.99
loonie,0,3,0.0,2.225568818297143e-05,9999999999.99
loonies,0,3,0.0,2.225568818297143e-05,9999999999.99
lot,0,3,0.0,2.225568818297143e-05,9999999999.99
lowlands,0,3,0.0,2.225568818297143e-05,9999999999.99
lungs,0,3,0.0,2.225568818297143e-05,9999999999.99
ly,0,3,0.0,2.225568818297143e-05,9999999999.99
mackenzies,0,3,0.0,2.225568818297143e-05,9999999999.99
macleod,0,3,0.0,2.225568818297143e-05,9999999999.99
maestro,0,3,0.0,2.225568818297143e-05,9999999999.99
maintains,0,3,0.0,2.225568818297143e-05,9999999999.99
majority,0,3,0.0,2.225568818297143e-05,9999999999.99
males,0,3,0.0,2.225568818297143e-05,9999999999.99
manipulatedindependent,0,3,0.0,2.225568818297143e-05,9999999999.99
manipulating,0,3,0.0,2.225568818297143e-05,9999999999.99
maple,0,3,0.0,2.225568818297143e-05,9999999999.99
marc,0,3,0.0,2.225568818297143e-05,9999999999.99
marked,0,3,0.0,2.225568818297143e-05,9999999999.99
meal,0,3,0.0,2.225568818297143e-05,9999999999.99
meat,0,3,0.0,2.225568818297143e-05,9999999999.99
merging,0,3,0.0,2.225568818297143e-05,9999999999.99
mesopotamia,0,3,0.0,2.225568818297143e-05,9999999999.99
migrants,0,3,0.0,2.225568818297143e-05,9999999999.99
mildred,0,3,0.0,2.225568818297143e-05,9999999999.99
minds,0,3,0.0,2.225568818297143e-05,9999999999.99
moderately,0,3,0.0,2.225568818297143e-05,9999999999.99
modulation,0,3,0.0,2.225568818297143e-05,9999999999.99
monetary,0,3,0.0,2.225568818297143e-05,9999999999.99
mongol,0,3,0.0,2.225568818297143e-05,9999999999.99
monotheistic,0,3,0.0,2.225568818297143e-05,9999999999.99
moodie,0,3,0.0,2.225568818297143e-05,9999999999.99
moose,0,3,0.0,2.225568818297143e-05,9999999999.99
mosaic,0,3,0.0,2.225568818297143e-05,9999999999.99
motifs,0,3,0.0,2.225568818297143e-05,9999999999.99
multisyllabic,0,3,0.0,2.225568818297143e-05,9999999999.99
mythology,0,3,0.0,2.225568818297143e-05,9999999999.99
negatively,0,3,0.0,2.225568818297143e-05,9999999999.99
neoclassical,0,3,0.0,2.225568818297143e-05,9999999999.99
nervousness,0,3,0.0,2.225568818297143e-05,9999999999.99
noble,0,3,0.0,2.225568818297143e-05,9999999999.99
non-traditional,0,3,0.0,2.225568818297143e-05,9999999999.99
normie,0,3,0.0,2.225568818297143e-05,9999999999.99
northward,0,3,0.0,2.225568818297143e-05,9999999999.99
notating,0,3,0.0,2.225568818297143e-05,9999999999.99
objectively,0,3,0.0,2.225568818297143e-05,9999999999.99
obtained,0,3,0.0,2.225568818297143e-05,9999999999.99
olympic,0,3,0.0,2.225568818297143e-05,9999999999.99
omnivores,0,3,0.0,2.225568818297143e-05,9999999999.99
one-point,0,3,0.0,2.225568818297143e-05,9999999999.99
one-syllable,0,3,0.0,2.225568818297143e-05,9999999999.99
onset,0,3,0.0,2.225568818297143e-05,9999999999.99
orbit,0,3,0.0,2.225568818297143e-05,9999999999.99
overlaps,0,3,0.0,2.225568818297143e-05,9999999999.99
overture,0,3,0.0,2.225568818297143e-05,9999999999.99
owned,0,3,0.0,2.225568818297143e-05,9999999999.99
pablo,0,3,0.0,2.225568818297143e-05,9999999999.99
palette,0,3,0.0,2.225568818297143e-05,9999999999.99
pallisers,0,3,0.0,2.225568818297143e-05,9999999999.99
papageno,0,3,0.0,2.225568818297143e-05,9999999999.99
partition,0,3,0.0,2.225568818297143e-05,9999999999.99
patriotes,0,3,0.0,2.225568818297143e-05,9999999999.99
paul,0,3,0.0,2.225568818297143e-05,9999999999.99
pay,0,3,0.0,2.225568818297143e-05,9999999999.99
paying,0,3,0.0,2.225568818297143e-05,9999999999.99
percussive,0,3,0.0,2.225568818297143e-05,9999999999.99
persuading,0,3,0.0,2.225568818297143e-05,9999999999.99
phloem,0,3,0.0,2.225568818297143e-05,9999999999.99
planting,0,3,0.0,2.225568818297143e-05,9999999999.99
players,0,3,0.0,2.225568818297143e-05,9999999999.99
playwright,0,3,0.0,2.225568818297143e-05,9999999999.99
polo,0,3,0.0,2.225568818297143e-05,9999999999.99
pompeii,0,3,0.0,2.225568818297143e-05,9999999999.99
pop,0,3,0.0,2.225568818297143e-05,9999999999.99
port,0,3,0.0,2.225568818297143e-05,9999999999.99
portray,0,3,0.0,2.225568818297143e-05,9999999999.99
positional,0,3,0.0,2.225568818297143e-05,9999999999.99
pot,0,3,0.0,2.225568818297143e-05,9999999999.99
potts,0,3,0.0,2.225568818297143e-05,9999999999.99
prefix,0,3,0.0,2.225568818297143e-05,9999999999.99
premier,0,3,0.0,2.225568818297143e-05,9999999999.99
privileges,0,3,0.0,2.225568818297143e-05,9999999999.99
projections,0,3,0.0,2.225568818297143e-05,9999999999.99
pull,0,3,0.0,2.225568818297143e-05,9999999999.99
putting,0,3,0.0,2.225568818297143e-05,9999999999.99
